GUID,PlayerName,Exp,KDR,PLAYER_KILL,Zombies_Killed,ZMB_KILL,ZMB_MIL_KILL,SUCIDE_DEATH,Total_Deaths,PLAYER_DEATH,TBD_DEATH,CARCRASH_DEATH,ZMB_DEATH,UNKNOWN_DEATH,UNKNOWN_BLEEDDEATH,CUTS,BLEED_OUT,Accuracy,SHOTS_FIRED,SHOTS_HIT,DOOR_LOCKED,Total_Animals_Hunted,ANIMAL_KILL_HEN,ANIMAL_KILL_GOAT,ANIMAL_KILL_PIG,ANIMAL_KILL_COW,ANIMAL_KILL_DEER,ANIMAL_KILL_BEAR,ANIMAL_KILL_WOLF,BODIES_BURIED,BANDAGE_SELF,BANDAGE_TARGET,CPR_TARGET,SALINE_SELF,SALINE_TARGET,BLOOD_SELF,BLOOD_SELF,TREES_CUT,HARVESTED_WEED,HARVESTED_KUSH,HARVESTED_BLUEWEED,HARVESTED_COCA,HARVESTED_PUMKIN,HARVESTED_PEPPER,HARVESTED_ZUCCHINI,HARVESTED_TOMATO,HARVESTED_TABACCO,CLEAN_WEAPON,Total_Built,BUILT_FENCE,BUILT_WATCHTOWER,BUILT_BBPTIER1,BUILT_BBPTIER2,BUILT_BBPTIER3,RAID_FENCE,RAID_WATCHTOWER,HACK_TENT,HACK_FENCE,HACK_BBPTIER1,HACK_BBPTIER2,HACK_BBPTIER3,HEADSHOT,EVENT_KINGOFTHEHILL,LongestSurvivedTime,DistanceTraveledHistorical,SurvivedTimeHistorical,LongestShot,LongestKill
-SfDJO3VQzx5fLvBEPYD08M4UqL943nfOeLBbS_RZNY=,blairn74,28,,0,,1,0,0,,0,0,0,0,0,0,0,0,,45,6,0,,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10539.07031,0,0,4.466170788,0
D-od1549V8kwR0rWLfWyYaD-OMpOOxqDgjcpPxjfyOU=,greysalty,28,,0,,13,17,0,,1,0,0,0,0,0,9,0,,3,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6346.109375,4772.276367,6346.109375,18.99825859,18.99825859
zErcNxd3SJPxwafBpnpTw3AtEnp8vMTC5Pc_-YCYGXU=,SKOL_SP,28,,0,,0,10,0,,1,0,0,0,0,0,2,0,,76,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7276.759766,7649.980957,3825.01709,8.210464478,8.210464478
S9fCkdr1h5JzDZ4RtDNS5CGAEn6okGwX7MAx6kVJbe8=,BetoBr,28,,0,,6,0,0,,0,0,0,0,0,0,2,0,,10,2,0,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18982.42969,0,0,0,0
smwTi3lqcxJ2CjAM0_K-BMHWC4ILYUJHJ92pNKQfVk8=,DmReborn,28,,0,,37,15,17,,2,0,0,0,0,0,6,0,,67,13,0,,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35911.03516,52350.00781,44222.25781,18.84178734,18.84178734
YfT2KDWaN4ISObDc4L3OSiw8_iuFt_TEX5Hh9WO_e7I=,DeadlyDakotaraptor,28,,0,,7,5,0,,1,0,0,0,0,0,3,0,,108,5,0,,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9387.697266,7069.916016,7426.758789,1.745413303,1.745413303
LZ2vqfMqh0-nGjlB_oYLbdAo0wV55MF0tuECSylKCmE=,Pussuka,27,,13,,11,62,24,,24,0,0,0,0,0,55,0,,1887,60,0,,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,152,17,0,0,0,0,0,0,0,0,13,,0,0,12,1,0,0,0,0,0,0,0,0,2,0,20803.70898,290720.6563,145922.7344,843.9559326,843.9559326
Ru1hh0iUPIfJ17-DK7Gnu7OmmXC9uNrmuAXeW6hDqRk=,Acroton,27,,6,,13,55,3,,15,0,0,0,0,0,33,0,,449,65,0,,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,,0,0,6,3,0,1,0,0,0,0,0,0,3,0,17334.01563,104504.1406,62968.86719,899.6988525,899.6988525
or145NG5BlPyHN0oah_hJpNeFr61pCGu88VLQi5OYGo=,Logan ,27,,6,,31,31,7,,11,0,0,1,0,0,32,0,,359,25,0,,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31667.39844,218538.5781,110259.3984,285.1096191,285.1096191
QNfhqKQkosIEIbpAimiKiMu2pss4LsQTNCP6wDGyhl8=,PeterC,27,,6,,19,3,24,,6,0,0,0,0,0,22,0,,571,44,0,,6,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40321.65625,76172.40625,44679.25,495.1154785,151.6630707
SPN4tXoYSkfOZPtIDHHPa-Y2ti-BmbVLXhjqTB849AA=,.pE,27,,5,,29,46,93,,12,0,0,0,0,0,29,0,,2071,44,0,,0,0,0,1,0,1,0,0,15,0,0,0,0,0,0,162,9,0,0,0,1,0,0,0,8,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46718.23828,196191.7188,156154.3594,441.8965149,441.8965149
d4kCqswgSHZFYKCsNE60xWMdKLBXXqOGV5Z7WTJbeQI=,Agility,27,,4,,1,5,4,,13,0,0,0,0,0,27,0,,211,25,0,,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,,6,0,2,0,0,0,0,0,0,0,0,0,0,0,34693.75781,128939.3047,77420.04688,244.0132751,244.0132751
Iu0TINNZURH3xQZIXNby2SEtyMfY1NREVV43SK0HiS0=,[LOR]Blunt,27,,4,,31,30,14,,15,0,0,1,0,0,49,0,,205,19,0,,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25547.44727,91014.67188,56808.62109,174.0354156,174.0354156
vZB04vsPDafYUy0n5UtwewtG0y9meuUtFTJAUjgYv4o=,PoopThief,27,,3,,4,23,0,,4,0,0,0,0,0,18,0,,66,12,0,,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5185.989746,17720.52344,10684.59766,17.62479973,17.62479973
VGeRad1CgorHuffZMZH4HgnpF15or1RyDNW0xHwRsmY=,aRen,27,,2,,1,4,1,,4,0,0,0,0,0,11,0,,75,6,0,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17082.86328,59952.30469,22225.65234,109.5878754,109.5878754
B4pVA0GQE0-BqjjxYomSIJY9Z9gLSLRpehNsZJwNIYQ=,[DHL] Big Daddy,27,,2,,6,6,5,,5,0,0,0,0,0,12,0,,112,5,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20583.83789,54409.70313,23843.17383,98.10375977,98.10375977
Vr09moUrw4O0bAMfKgMu4X5zLX0slOIq1Dja74QA0Wo=,Epicwrightbro,27,,2,,1,14,5,,6,0,0,0,0,0,23,0,,354,16,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9608.902344,45039.00781,22160.29688,361.2192078,361.2192078
Uvr_eGK4z1lEPDQ39XSBPUMpfUCV5GD8qKy-jGZfX70=,Twisty,27,,1,,0,5,0,,1,0,0,0,0,0,3,0,,13,4,0,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440.220093,3239.281738,1440.220093,48.95695114,16.89695168
BMI8hDprkCmaNnAyJn7GXBOBb3VlW417XAaxd9umTIc=,[SFRJ] Djoxic,27,,1,,79,2,30,,11,0,0,0,0,0,28,0,,161,14,0,,2,2,0,0,0,0,0,0,15,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39184.80469,169137.8906,130599.9219,182.1291656,182.1291656
Ol3njrDA895hSPAs2WHkoVm6-rWlueWH8zHBLOxZ_IM=,CPT.Curveaho,27,,1,,4,0,1,,1,0,0,0,0,0,1,0,,40,12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14932.44531,18587.99609,14945.94434,67.53510284,67.53510284
oLy9uZWp3yYkCJzoYIyQP5EinRtVDREVBrtj_nSYSiA=,KaKuuZu,27,,1,,0,6,0,,2,0,0,0,0,0,4,0,,130,5,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.053955,4027.409424,1856.256958,204.0024109,204.0024109
z6x9a0wnrX1D_fNJuSXV8fHKR6sV3SS7RVz5ry-JMzw=,Dave8957,27,,1,,9,8,0,,2,0,0,0,0,0,4,0,,107,7,0,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16456.31836,38735.55859,17881.37305,18.42103386,18.42103386
70XwYTm7mGBWCDLMnnY67ZIItlIEsCtfDtbQEmpCuL4=,SpankyPou,27,,1,,0,11,0,,3,0,0,0,0,0,11,0,,8,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7113.134277,21759.09766,12815.86523,43.56778336,43.56778336
eeD5jqwotnKQWSHKQflY-VOkW8ywXTwx75f2opF9zf8=,[BW] shini ,27,,1,,7,65,0,,5,0,0,0,0,0,19,0,,455,24,0,,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23211.05273,79963.46875,47930.05078,62.18082809,62.18082809
uiiBVFLex-pPdloxKkFLuInwUgLdw-PLM3c2fyp2VjQ=,Nameless,27,,0,,25,15,0,,1,0,0,0,0,0,5,0,,8,0,0,,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18949.85156,34817.84766,18949.85156,19.44990921,19.44990921
3LwYbmj_IAe9X0sLC1Yzjdn3b8rY4ZyvMaSRYfZBxeE=,KudAttackXK7,27,,0,,5,0,0,,0,0,0,0,0,0,0,0,,20,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7611.242676,0,0,0,0
FHkUGuYyAdiylpeZ3SYaa4Z5EFTj2alphVJMeaDtbdg=,James,27,,0,,0,6,0,,0,0,0,0,0,0,1,0,,80,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.0158691,0,0,0,0
8d3UekUlenN2DlrjYXSnhrHTzFivxCdjXbC0ybWKc2g=,Ghost1101,27,,0,,7,0,0,,0,0,0,0,0,0,2,0,,13,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532958984,0,0,0,0
jHg-UGuKAQT5M7bss03vE8FxCTLwV8paU4cYokw045w=,Ch8oS,27,,0,,25,2,0,,2,0,0,0,0,0,6,0,,9,12,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10228.64941,19021.20117,11437.93555,18.39727402,18.39727402
OF-kXHkT-nYiDFkgbPA4zBTm60ehIi7o5RpnkjPO0nA=,Skeeter,27,,0,,5,0,3,,0,0,0,0,0,0,0,0,,22,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175.333008,93.46310425,438.0028076,0,0
_hxXOG3YwxITrMpNTkD8w65wCJyAuxFv7zy_zS2rd8c=,FranklinLuther,27,,0,,5,0,0,,0,0,0,0,0,0,0,0,,14,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pxb0K2pD8e3q6hHcIlMw59tvOT1tGg5FB7VXgZspazc=,Oozy-KILL3R,27,,0,,10,0,1,,0,0,0,0,0,0,0,0,,2,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456.537109,1788.561646,1456.537109,0,0
m-69aAlb3wqylsJPAMnIm7efYQutboWrkIzLuerbtqc=,rello,27,,0,,8,0,1,,1,0,0,0,0,0,2,0,,10,4,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106.824707,6565.365723,2912.949707,2.488228321,2.488228321
nMKn1mHBtJsw3Vcvb_lcGC6L4gkJFPQ63ZhR7yOkRAw=,#NAME?,27,,0,,0,5,1,,0,0,0,0,0,0,0,0,,16,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3110.641602,4.20482111,28.23486328,0,0
LgFfybfoCPhEcexNknbkCwPU-2VVYX5s1vYf4teqTb0=,BeLeaning,27,,0,,0,8,0,,0,0,0,1,0,0,4,0,,34,15,0,,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4788.356934,978.5093994,1606.09375,0,0
pcLxh7IAUpFYiHoyXmWD0HbmbXzc5hTjG3MrK5X6bSE=,soldier boy,27,,0,,6,0,0,,0,0,0,0,0,0,1,0,,233,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6854.916992,0,0,0,0
_M0GLFAVhvaJSDbUJFOh9GQMrVRKoF3B0hORCLtzxk0=,[TECC] Little Daddy,27,,0,,2,12,9,,5,0,0,0,0,0,8,0,,42,7,0,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11200.89551,24738.63281,11379.98438,203.0188904,203.0188904
DdR1bNHN00TWteEFs5QkRyavrE0wJDxfFifBxw_-lJc=,ryxxbro,27,,0,,0,4,1,,0,0,0,0,0,0,4,0,,24,7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.0683594,117.1409149,161.0683594,0,0
aGMqa0THC5wltQK_TlUNonA2OdjVb9DRI6kxNUqtJPM=,GreedyBadger,27,,0,,13,2,4,,2,0,0,0,0,0,13,0,,4,0,0,,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13007.89844,6950.723633,8425.557617,1.256053448,1.256053448
aqt8JHPw95sm633HTSqHAeH5suY-L3usc5obILYNct8=,ballistixkid01,27,,0,,12,17,1,,3,0,0,0,0,0,4,0,,335,19,0,,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25166.24609,4117.149414,3240.681641,54.1299057,54.1299057
ehyRw0eXfIGa5RVwDWWOptgVwE8YSbzQ0aVVcq2Q5rE=,[Vanish] Jager ,27,,0,,4,14,2,,1,0,0,0,0,0,2,0,,67,4,0,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9529.991211,16607.85352,9761.616211,23.0338707,23.0338707
fA64VxSBQIchvAg-_tZtDWdmwQ2Z2MzsYGYShb-5fiQ=,Jacob,27,,0,,16,44,0,,6,0,0,0,0,0,13,0,,235,39,0,,3,0,0,0,2,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,41674.30469,77363.60156,46028.96094,16.09661865,16.09661865
-yQlP9wJce2gW9uvT81Nvj9YqmbRtJRbeueZjvh_-XY=,Iroquois Pliskin,27,,0,,5,0,0,,0,0,0,0,0,0,1,0,,142,5,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10891.79688,0,0,0,0
7v0jVyPtyMArchkphZKyyBcpfMzRqZckNB_2Iw0QkLA=,Crow_pt,27,,0,,9,12,0,,1,0,0,0,0,0,4,0,,27,5,0,,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9240.102539,18502.51563,9240.102539,104.794426,104.794426
a5Mm9lCMVaSVh77LKfYuDMzGNIQOuwfD2BvzRewZ4AI=,123,27,,0,,1,5,0,,0,0,0,0,0,0,1,0,,15,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11040.85938,0,0,0,0
TZWgknVBme1sI0YhtRqFNu36WnUhax7pTsImGmhIMng=,djoprahwinfrey,27,,0,,1,4,2,,0,0,0,0,0,0,0,0,,21,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018.743652,745.8557739,377.5678711,0,0
hO9XUZAHdg7AfgVH7vcdVNzQ0kC2KAljnbT6HimCtKU=,NANACHI,27,,0,,10,0,0,,1,0,0,0,0,0,2,0,,5,1,0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7819.272461,10773.5,5867.634277,198.0754089,198.0754089
jkhKkdU3nX-EtR1gakV_JDe2ly9U0HqkODDIvdVCt4I=,User44,27,,0,,12,0,0,,2,0,0,0,0,0,8,0,,82,8,0,,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6674.18457,6845.410156,6207.541016,84.30632019,84.30632019
cUyDA9k7GaSDzFXGH-cZSRsb0bjeW90aXd3dc8rQt9E=,[NC] ApologieThomas,27,,0,,0,3,0,,0,0,0,0,0,0,0,0,,15,6,0,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16044.4082,0,0,0,0
ywgLOIAvHlEuhvDFlCuTOoHB8DxbqXdCxGUI_Ea8pTY=,LinconDM,27,,0,,0,4,2,,2,0,0,0,0,0,9,0,,24,7,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088.01416,5446.580566,5710.25,34.3496933,34.3496933
YKb16Dide4nUUWsqtVpcrO6nIdlyikOIjLnv_gSDAhc=,Zargtor,27,,0,,3,2,3,,0,0,0,0,0,0,0,0,,11,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2949.578613,25.37656784,133.3356934,0,0
LYT9T-nNzdOhaSX4MHlfdihfOydS7GGR_CTUsgmYuuc=,MacoPC,27,,0,,0,5,0,,0,0,0,0,0,0,0,0,,19,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vup_ctCSfOPL02Xmzw8zIMX4Dtp1uL0fjLRADRlpv-0=,Thunder,27,,0,,8,0,1,,0,0,0,0,0,0,0,0,,31,12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544.795898,2035.622803,1544.795898,0,0
LNww6TX4zr-H4nrP82eLLSOBOvFXMwXtjR1sMWfmc3A=,Willthegawd,27,,0,,1,4,0,,0,0,0,0,0,0,1,0,,13,3,0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238.778809,0,0,0,0
cAgNRfWbVU253l2blqZlLia93ecyRVPYEq0zhqRpaK4=,greg,27,,0,,0,13,1,,1,0,0,1,0,0,5,0,,62,10,0,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2458.827637,6491.28125,2861.335449,6.66294241,6.66294241
r4YKk6JMHCL5l5F3wDiDI0km-5Q1eg_yCYROHHwroPk=,Blur,27,,0,,4,68,8,,5,0,0,0,0,0,10,0,,345,62,0,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6596.029297,25312.24219,14177.39453,177.8309784,177.8309784
0gcx3lo56dLKEtfMdwM5yJXf9l_rqM05KG4gta4Rd-A=,Vito,27,,0,,4,0,0,,0,0,0,1,0,0,3,0,,13,7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.18261719,1.534722805,25.18261719,0,0
UFkneZRKClWYoUQ5nK-usXczzcatXLt5w5S69m2zIVQ=,TheFartDealer,27,,0,,1,11,0,,1,0,0,0,0,0,8,0,,1,0,0,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347.005859,3716.016357,2347.005859,134.7518616,134.7518616
E_AI_Zdj9eDW09nuG8g8LjSF8JDe6sI5C43oVD9WiB8=,stepka,27,,0,,12,4,0,,0,0,0,1,0,0,4,0,,24,13,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5237.239258,3574.561768,2242.284668,0,0
MH-8vMgKKxtdO1i-er6aQrEt7MvtbWUZSBS7ltsNsGE=,Patrick,27,,0,,4,0,0,,0,0,0,0,0,0,0,0,,24,5,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MpYKNE46cuVw7WIP2Y2tEjxU4htmH4jnn05DNfSsARY=,MIKEYSHOOTS,27,,0,,1,7,1,,0,0,0,0,0,0,1,0,,105,2,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7562.5,10830.89648,7562.5,0,0
hNWV_XMh0VLf64KVcQ1AfK0oZ3ti_ATd-Dang5z7_DA=,a pog champ,26,,13,,14,22,13,,14,0,0,2,0,0,49,0,,1500,80,0,,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,38567.73828,1671256.125,192189.0781,258.7672119,258.7672119
H4T59iE7xDNKaH8LQa-O1y3xG--v2cc48YJxxqWRRxk=,foxfam,26,,7,,1,20,3,,17,0,0,2,0,0,64,0,,94,33,0,,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6228.202148,92933.75781,38170.13281,169.3013306,169.3013306
jcJOQhHaIGTGWDy9frXZWjxl0_U5v1Xt3_nDHPZJgWI=,Ghost,26,,6,,17,12,127,,9,0,0,0,0,0,21,0,,1025,40,4,,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,15,0,0,0,0,6,0,0,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19460.08984,139434.1875,68326.875,202.3344269,202.3344269
g--oFdJ4CH99Ma0-CGG0erPvTa-6vJr5Wepj2-pEFG4=,TTV RagekidYaBoi,26,,4,,1,12,2,,6,0,0,0,0,0,14,0,,25,16,0,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012.899902,16575.85352,9117.902344,47.85481644,35.16572189
jfdS0J5CjplvKkUcI8W69OAps6xUBvRJid8VlA1phCQ=,DOC,26,,3,,27,8,10,,5,0,0,0,0,0,26,0,,72,3,0,,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26757.42578,86205.78906,31133.5,183.6930847,180.401123
56dM0GYS6Uuzjjux68HgSMqaD9I6iOoEVMKV4jApQ_U=,BrotherBear,26,,1,,3,10,36,,4,0,0,0,0,0,17,0,,119,9,0,,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10088.42969,52773.54297,27488.5,154.7341003,154.7341003
ypTKLGHxSv9-oPtcuvx3MJ87EjlBQqu5hl65xPowhVY=,ChrispyRibeye,26,,1,,11,4,1,,3,0,0,0,0,0,7,0,,4,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7996.03418,21462.64648,14182.35352,134.5529327,134.5529327
