DistanceTraveled,DistanceTraveledHistorical,Exp,GUID,LongestKill,LongestShot,LongestSurvivedTime,PlayerName,UNKNOWN_TYPE,KDR,PLAYER_KILL,FRIENDLY_KILL,AI_KILL,Zombies_Killed,ZMB_KILL,ZMB_MIL_KILL,SUCIDE_DEATH,PLAYER_DEATH,FRIENDLY_DEATH,Total_Deaths,AI_DEATH,TBD_DEATH,CARCRASH_DEATH,HELICRASH_DEATH,ZMB_DEATH,UNKNOWN_DEATH,UNKNOWN_BLEEDDEATH,CUTS,BLEED_OUT,Accuracy,SHOTS_FIRED,SHOTS_HIT,DOOR_LOCKED,ANIMAL_KILL_HEN,ANIMAL_KILL_GOAT,ANIMAL_KILL_PIG,ANIMAL_KILL_COW,ANIMAL_KILL_DEER,ANIMAL_KILL_BEAR,ANIMAL_KILL_WOLF,BODIES_BURIED,BANDAGE_SELF,BANDAGE_TARGET,MEDICATE_SELF,MEDICATE_TARGET,CPR_TARGET,SALINE_SELF,SALINE_TARGET,BLOOD_SELF,BLOOD_SELF,TREES_CUT,HARVESTED_CANNABIS,HARVESTED_WEED,HARVESTED_KUSH,HARVESTED_BLUEWEED,HARVESTED_COCA,HARVESTED_PUMKIN,HARVESTED_PEPPER,HARVESTED_ZUCCHINI,HARVESTED_TOMATO,HARVESTED_PATATO,HARVESTED_TABACCO,REPAIRED_CLOTHES,CLEAN_WEAPON,BUILT_FENCE,BUILT_WATCHTOWER,BUILT_BBPTIER1,"BUILT_BBPTIER2""""",BUILT_BBPTIER3,RAID_FENCE,RAID_WATCHTOWER,RAID_BBPTIER1,RAID_BBPTIER2,RAID_BBPTIER3,HACK_TENT,HACK_FENCE,HACK_BBPTIER1,HACK_BBPTIER2,HACK_BBPTIER3,HEADSHOT,EVENT_KINGOFTHEHILL,EVENT_BOUNTYHUNTER,EVENT_BOUNTYTARGET,EVENT_AIRDROP,SurvivedTime,SurvivedTimeHistorical
0,600671.25,42729,SsJTm1m5TvzHUKvKttxpbilaRZIc6ULoieDAxKvGnao=,437.5917664,807.7698975,11905.02832,Riley,0,1.914285714,201,0,0,300,7,293,157,105,0,105,0,0,0,0,0,0,0,297,0,0.075307748,8286,624,0,0,0,0,0,0,0,4,0,99,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,0,292000.2813
22983.07813,2241235.5,42447,_vNk3H2kxNWbgQlrT3hYWZVJ_itrMvvsndKL9xScAZk=,674.1420288,674.1420288,77747.85156,.thugga,0,2.544303797,201,0,0,1035,477,558,809,79,0,86,0,0,6,0,1,0,0,236,0,0.023298622,19014,443,1,2,0,3,13,0,2,5,0,90,6,0,0,5,2,1,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,0,0,1,0,0,0,0,1,0,0,0,0,47,5,0,0,0,8403.298828,1044719.063
0,735512.5,41546,ZCXgu-SqU0fiDvJli5klnyD3jiTzu4iUYp6ioa7dOfQ=,591.9608765,591.9608765,83782.66406,[NRA] KEV,0,3.638888889,131,0,0,204,96,108,156,36,0,36,0,0,0,0,0,0,0,85,0,0.061278394,7572,464,1,15,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,549785.5
6235.258301,1021426.313,41058,CMO1UCB8KtDvPybJRdG8-b79Yl7HLUWDU2oPTMA8vNQ=,408.6605225,508.9373779,81641.17969,JR,0,2.324675325,179,0,0,474,51,423,48,77,0,79,0,0,0,0,2,0,0,220,0,0.028918566,9959,288,0,0,0,0,0,3,0,11,0,111,8,0,0,0,2,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,5387.533203,504485.0625
58658.64844,4224533.5,40503,Ib0ZkrStdlxjDnownQ8CpSAGxu3-j27bmyKZ-jt5KqI=,612.7895508,3828.546387,157606.0781,Fucking Sledge Me Harder Daddy,3,9,36,0,0,1144,481,663,91,4,0,16,0,0,12,0,0,0,0,17,0,0.010570309,53357,564,0,0,7,2,12,1,94,79,0,22,2,0,0,18,2,0,0,0,82,0,9,0,0,27,0,0,0,0,0,0,0,0,0,0,163,25,11,0,0,0,0,0,0,0,0,0,1,12,5,0,0,0,7452.351563,673702.3125
1151.898804,296862.3125,40443,IMuVEk3RHjW7nza2Oh1hfetvpoibqPBA8xJft_VAE1c=,331.5487366,331.5487366,20464.92188,yayo subsciber,0,3.487179487,136,0,0,44,5,39,42,39,0,40,0,0,0,0,1,0,0,108,0,0.071905496,3894,280,0,0,0,0,0,1,0,0,0,39,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,44,43,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,516.2851563,184461.125
10356.04395,1516083.125,40386,D0lpcFNyJPzkLqojufbhhEFBoZ03eWUOWgcLHxeNS1c=,209.1065063,224.0751953,97767.07813,Moist Sky Crayon,60,3.451612903,107,0,0,384,229,155,66,31,0,31,0,0,0,0,0,0,0,70,0,0.056316591,5256,296,0,0,0,1,0,0,1,6,0,42,2,0,0,1,1,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,338,23,2,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,4234.700195,723663.125
15313.65332,2042795.25,39989,sk_haVKR35PVaINwfx2yKU8U9VIFpKuQDHawkPS79ZU=,636.3063965,636.3063965,53826.95313,[DUB]TheSurvivor,0,1.25,190,0,0,1086,37,1049,17,152,0,154,0,0,0,0,1,0,1,501,1,0.042127362,14290,602,17,0,1,0,0,3,0,10,0,184,1,0,0,0,0,0,0,0,33,0,0,10,0,0,0,0,0,0,0,2,0,35,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,26,15,0,0,0,14466.4707,1277952.375
0,2582425.75,39427,kBaDNSTR42D6_x8GXDhA3UM3z9nTQLkBPj5nrPNMe5I=,745.5388794,745.5388794,127914.6172,[ovo] Poontch,0,1.923809524,202,0,0,890,247,643,750,105,0,109,0,0,1,0,3,0,0,313,0,0.03652968,12702,464,13,5,1,0,7,0,6,21,0,136,30,0,0,6,13,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,28,0,0,0,0,1131272.375
89959.61719,2315903.25,36780,9QUjg46kFsYmGjQo-Pb__lfdTo_J3I_xsuZ9dZijECo=,288.9057312,288.9057312,178069.5938,Rey,18,6.785714286,95,0,0,735,381,354,87,14,0,14,0,0,0,0,0,0,0,51,0,0.040930106,7354,301,32,4,0,0,1,3,2,0,0,31,3,0,0,0,4,0,0,0,27,0,9,18,0,13,0,0,0,6,0,0,0,2,0,0,41,13,0,0,0,0,0,0,0,0,0,0,2,13,9,0,0,0,42496.78125,1088375
0,2226222,36646,exbwsyYwuSj5TxUwptPR8C1iMjknkftAkIM9-3NbynI=,145.6457367,145.6457367,150163,[X10] Xtenity,0,0.1,2,0,0,2590,998,1592,119,20,0,24,0,0,0,0,3,0,1,120,1,0.17784595,12061,2145,0,2,9,0,20,2,0,114,0,96,1,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,628,143,2,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,1242509.25
47765.10156,635988.9375,36319,CRaQcnBp9tjDT47N8NrqS9xtFTYS-qAKBm6pYzDeE64=,767.5693359,767.5693359,56670.54688,[Breakfast Club] Burrito,42,2.196969697,145,0,0,607,66,541,81,66,0,66,0,0,0,0,0,0,0,209,0,0.01971831,13490,266,4,0,0,1,0,0,0,17,0,73,4,0,0,0,6,0,0,0,1,0,0,0,18,113,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,56670.54688,394212.7813
12038.61719,652994.125,36173,xSUz1G8X5_fM2uDHa_AUHeCdydHXFRk433EI4HU18PY=,709.7811279,709.7811279,34660.08984,zxzxzxzxzxzxzxzx,0,4.035714286,113,0,0,212,125,87,248,28,0,28,0,0,0,0,0,0,0,75,0,0.030563999,5922,181,4,0,0,0,3,0,1,16,0,33,2,0,0,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,190,66,3,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,3249.150391,315897.6563
71033.78906,452942.1875,34899,rQ5bevBsvfoQagStjdEkIZ9En6XI6zp8zLv1Wlc8zfY=,893.7136841,893.7136841,35436.66797,Dildo Baggins,0,5.08,127,0,0,444,231,213,191,25,0,25,0,0,0,0,0,0,0,64,0,0.029129972,10333,301,0,3,0,0,14,0,0,2,0,31,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,35436.66797,255249.25
0,676822.5625,34430,MVKllRPDP7QKb5B4Yq5LxuxzWJIek2mGneDXNwrOqN8=,811.0611572,811.0611572,52796,MonkieMan,0,3.513513514,130,0,0,167,25,142,158,37,0,38,0,0,0,0,1,0,0,141,0,0.052313883,3976,208,0,0,0,0,0,0,0,0,0,57,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,281536.0313
4089.52832,1123577.875,34212,SxmSGNVpeKiRsANPvzE_pfS3IV_PaA4k6NL82m79YhM=,529.9790039,701.4811401,69969.71094,;] Zach,0,2.47761194,166,0,0,534,138,396,519,67,0,68,0,0,0,0,1,0,0,344,0,0.045972073,9310,428,2,0,0,0,3,2,1,0,0,133,12,0,0,4,6,1,0,0,103,0,0,0,3,9,0,0,0,0,0,0,0,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,31,13,0,0,0,1128.202148,443867.0625
0,1037192.813,33935,uW1rbOI24Cqrvr_No0pS_AMNfSXYPxBkIviFbAGCugk=,519.5811768,519.5811768,58782.58203,Dreamer_boss,0,1.517647059,129,0,0,490,93,397,180,85,0,89,0,0,0,0,3,1,0,303,0,0.095166667,6000,571,9,0,0,0,0,0,0,12,0,174,3,0,0,0,1,0,0,0,833,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,306,82,0,0,0,0,0,0,0,0,0,0,0,29,10,0,0,0,0,589542.3125
0,1844423.5,33650,9tj9NV8zalVDKoVOshjPXLx2OruaxTCEhhlOXRUUPxk=,1049.568726,1049.568726,43410.70703,Log,0,2.4125,193,0,0,618,205,413,686,80,0,82,0,0,0,0,2,0,0,216,0,0.027322875,11602,317,0,0,0,0,0,0,0,7,0,52,4,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,1,0,0,0,0,0,0,0,0,0,37,7,0,0,0,0,599250.9375
0,1129935,31030,5l3yIlvnEIZQcpvz4fOB3AjHDuQDcbxidGrYAvKCmYw=,449.3762817,449.3762817,63392.79297,scroony slimed you out !,18,2.343283582,157,0,0,627,191,436,732,67,0,67,0,0,0,0,0,0,0,172,0,0.025112782,13300,334,4,1,0,0,0,0,2,0,0,55,2,0,0,5,8,2,0,0,0,0,8,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,7,0,0,0,0,553399.4375
0,2143778,30242,5nvxAl91B1ut4Q5S0gDSoiJAbHf89tIdea_hKwRMIGA=,914.8123169,914.8123169,107406.0156,[CMRK] Austin,0,1.868421053,71,0,0,890,488,402,189,38,0,38,0,0,0,0,0,0,0,108,0,0.063160482,8138,514,6,2,0,0,1,0,3,26,0,52,2,0,0,1,5,5,0,0,251,0,9,0,0,4,0,0,0,0,0,0,0,18,0,0,484,36,3,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,861451.6875
50520.31641,1074302.375,30071,LMwVAg1wM8x0a1OMRiG7Vwtm1xuiXrkBDo0c32Vh1DY=,776.6727295,776.6727295,43932.92578,tick_snp,0,1.523255814,131,0,0,634,54,580,36,86,0,92,0,0,0,0,6,0,0,243,0,0.086223984,7063,609,0,0,0,0,0,1,0,14,0,79,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11,0,0,0,22023.92578,461845.9063
35993.96094,759994.5625,29361,feUHIoXbRoLhPzKurDp-9DOCn12pYk5w_S1viDmc6pA=,483.2495728,483.2495728,35109.45313,[NoP] parachute,0,2.288461538,119,0,0,319,26,293,219,52,0,53,0,0,0,0,1,0,0,160,0,0.060029283,4781,287,0,2,0,0,0,3,0,2,0,51,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,13241.56055,275485.9063
40104.09375,2615527.75,28992,TQW0S0ngBeWpJfUTmTpDNBxeukg1npQrMV7Gy5nPIA8=,577.8122559,577.8122559,231501.4063,ovo Yaaaga,90,1.257575758,83,0,0,1144,490,654,411,66,0,66,0,0,0,0,0,0,0,155,0,0.028235915,15158,428,24,27,3,0,35,9,3,39,0,67,22,0,0,2,6,3,0,0,417,0,36,45,27,66,0,0,0,0,0,0,0,31,3,0,341,54,1,1,0,0,0,0,0,0,0,0,0,16,24,0,0,0,40037.41016,1246091
0,2730814.75,28885,07UomYSthVZMNaQN5U-ZXnhaFU8g_uCaZJ65yZz6NZE=,664.7932129,664.7932129,114648.8359,ToaToa,18,2.11627907,91,0,0,771,297,474,451,43,0,48,0,0,1,0,2,0,2,132,2,0.039422473,7965,314,0,2,2,0,20,9,5,15,0,61,1,0,0,0,1,0,0,0,231,0,18,0,32,42,0,0,0,0,0,9,0,11,0,0,170,16,4,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,796051.5
8.132344246,2577835.5,28607,JnhswZWf-6g5_008Y7ViW9RbjlHQJQjbBb0Q-1oOr0g=,791.8582153,791.8582153,36902.21094,Slim jim,0,1.487179487,348,0,0,1199,336,863,1744,234,0,248,0,0,11,0,3,0,0,601,0,0.036344119,26084,948,0,2,0,0,7,0,22,26,0,139,6,0,0,7,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80,11,0,0,0,39.00390625,653076.5
13905.05664,349473.1563,27883,iZFTQ8cH2rEbBE1vDDLJXfPqhIf3UwNftyrUPkcSm04=,900.6143188,900.6143188,28527.60938,twink slayer,0,3.448275862,100,0,0,191,34,157,227,29,0,30,0,0,0,0,1,0,0,77,0,0.044073456,2995,132,6,1,0,0,0,0,1,0,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,7733.708984,133442.3438
14481.65625,1159662.75,27772,eQ1SH7_ffs1DSje3yFXnCl_T5cVuXH3h8ENx1rc4Nb4=,359.5813599,658.456665,66679.48438,3M,0,2.188888889,197,0,0,311,76,235,630,90,0,90,0,0,0,0,0,0,0,233,0,0.051390638,8737,449,0,0,0,0,0,0,3,0,0,66,2,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,19087.12891,705129.6875
3332.05835,1341393.75,27424,o9fPiB8RtDMJZICTkWVX6lxcxW_OtifDF0WpYiRhHC4=,653.9295044,794.4282837,77040.875,R0SA,0,1.898876404,169,0,0,277,58,219,667,89,0,89,0,0,0,0,0,0,0,256,0,0.046945987,5943,279,19,0,0,0,5,0,4,0,0,98,3,0,0,3,1,1,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,263,48,1,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,951.5598145,737938.1875
10588.78418,1281419.5,27311,jyfxvNsTVboGg-w9Bbq75CqJfyff5E9X5BGzJYhYvik=,11412.4668,11412.4668,48568.76953,;] Prime,0,2.108433735,175,0,0,657,205,452,576,83,0,84,0,0,0,0,1,0,0,339,0,0.038364286,11469,440,1,1,0,2,17,0,3,3,0,132,5,0,0,2,11,2,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,12,0,0,31,4,0,1,0,0,0,0,0,0,0,1,1,33,3,0,0,0,4052.771973,571162.75
0,2118634.5,27154,vPoSfft0S90YDKftc_Xch4SAEjVgKVlIvw7bFUtRn5s=,689.7419434,701.8602295,95874.22656,Who Shot Ya,0,1.93258427,172,0,0,999,349,650,675,89,0,98,0,0,8,0,1,0,0,290,0,0.009806916,58938,578,0,18,1,1,5,5,8,7,0,108,6,0,0,4,0,0,0,0,107,0,0,0,18,0,0,0,0,0,0,0,0,13,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0.640625,907979.6875
30301.60742,635018.0625,26641,TyiO5HVfzDaT-BiD7EVbK6--XvHe778zqlKrC66jS3Y=,172.035614,172.035614,123405.125,hideoutman,27,1.454545455,16,0,0,583,229,354,76,11,0,11,0,0,0,0,0,0,0,82,0,0.020034727,7487,150,2,0,0,0,0,0,4,3,0,58,1,0,0,0,4,0,0,0,218,0,9,33,0,63,0,0,6,0,0,1,0,3,0,0,462,96,26,1,0,0,0,0,0,0,0,2,1,2,15,0,0,0,26138.47266,362963.1563
1219.979126,1635966.875,26399,kquqgaNWPcL-XCjWF06AX-zIo5trpfuNSKp5auWHqhE=,912.9405518,912.9405518,74889.22656,Have you met Goblin?,0,2.377777778,107,0,0,731,243,488,225,45,0,54,0,0,7,0,2,0,0,125,0,0.046824618,7133,334,1,1,0,8,6,8,3,5,0,44,3,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,1439.94873,690354.625
0,810750.75,26196,CROldBVMlkHVerd4NL9W_XN1Oz6V1SZGdNUhzfy7CFY=,914.8123169,914.8123169,100438.5547,[HK] Jacob,261,3,81,0,0,275,82,193,195,27,0,28,0,0,0,0,1,0,0,148,0,0.057529611,2955,170,0,0,0,0,10,0,1,1,0,91,24,0,0,0,0,1,0,0,3,0,111,175,136,469,0,0,0,0,0,9,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,595539.75
0,1366189.875,25060,x1t76hVNCTB726OFtkxqVO1SMQcvdxqFT0KSi_FGGtM=,447.624939,447.624939,167149.3125,[ovo] Finish Mehoff,9,1.620689655,47,0,0,753,185,568,191,29,0,31,0,0,0,0,2,0,0,127,0,0.032734389,5621,184,10,2,3,0,5,1,1,1,0,66,6,0,0,2,0,0,2,0,0,0,0,3,0,65,0,0,0,0,0,0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,10,34,0,0,0,0,723949.5
2348.557129,449031,24771,cd5YRLmA0EwY_I8u0rNTpqwM3mC76-vfDknBepsXrG8=,636.3063965,636.3063965,26898.04688,(LBDC) RoniFont,0,1.636363636,126,0,0,183,10,173,101,77,0,77,0,0,0,0,0,0,0,204,0,0.051192263,5997,307,12,0,5,0,0,0,0,0,0,75,5,0,0,1,1,0,0,0,61,0,0,8,0,0,0,0,0,0,0,0,0,20,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,3049.307373,290040.0313
54477.98438,1068677.25,24729,HV8snOtDLQGqkpzc62QvRKeLbIK_6RsszlLHJXlcdQM=,542.1848755,542.1848755,34097.09375,catchmeifyoucan,0,5.916666667,71,0,0,95,27,68,111,12,0,16,0,0,1,0,2,0,1,30,1,0.008219178,10220,84,4,13,0,0,0,0,7,5,0,7,2,0,0,0,4,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,19,1,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,3489.961426,217029.9219
2509.829834,863486.125,24719,KVMR2t9iKkHl-N98XaRxqEl70abtZY-ZGregDao-3Rc=,917.9758911,917.9758911,131892.1719,[DG] BleauxMe,0,3.24137931,94,0,0,323,214,109,332,29,0,31,0,0,0,0,2,0,0,77,0,0.016104147,10370,167,10,1,1,0,0,0,2,2,0,56,12,0,0,2,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,112,19,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,942.3662109,544801.375
33316.42969,346806.9688,24680,DljBL5yRBFRM1w2oBBCvLEE2zf01X7QmElkdeZD4MWg=,623.0890503,623.0890503,69131.74219,pain,9,9.5,38,0,0,200,133,67,4,4,0,4,0,0,0,0,0,0,0,9,0,0.111622555,869,97,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,0,0,0,128,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,25,5,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,0,8587.389648,140616.9531
3244.352783,1613301.5,24595,MKgJyBvI21sdTFXcuVxCStYX_2voLEpSDNg2l97PyJE=,723.6106567,723.6106567,60107.55859,[GHB] Sedatedx,6,1.296610169,153,0,0,895,637,258,417,118,0,122,0,0,0,0,4,0,0,277,0,0.052505098,13732,721,5,6,0,0,4,0,1,11,0,92,6,0,0,2,10,3,0,0,55,0,0,10,0,0,0,0,0,0,0,9,0,19,0,0,47,25,3,0,0,0,0,0,0,0,0,0,0,49,6,0,0,0,930.3301392,898524.625
43230.05469,1746447.5,24249,rFUaA7uPjnPySZpDDtR7NVKVtO5Gz97-uKXqpyTPqqw=,405.7569275,405.7569275,197597.4375,[ovo] Archmori,0,1.857142857,52,0,0,960,381,579,235,28,0,31,0,0,0,0,2,1,0,117,0,0.039544047,7106,281,9,2,1,0,0,0,1,33,0,73,0,0,0,5,7,0,0,0,70,0,9,0,0,0,0,0,0,9,0,0,0,3,0,0,400,47,9,0,0,0,0,0,0,0,0,0,1,11,8,0,0,0,31083.70117,1111734.5
0,901888.75,24159,0F1-_ThLtSCW3z2becFtVZrj8f0IvA7n8n3d1vw3a1E=,317.5290222,725.4053955,77086.04688,[LF] Trickett,0,2.794117647,95,0,0,296,162,134,193,34,0,35,0,0,0,0,1,0,0,88,0,0.060606061,5478,332,8,2,0,0,1,0,0,0,0,53,2,0,0,0,4,1,0,0,42,0,7,9,0,6,0,0,0,0,0,0,0,15,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,434874.2813
289902.9688,1325288.5,23989,ZLPAxegFU7REpMjNUCW1emrigfeswpbhu8e4f0kuWRE=,600.354248,942.6234741,173909.1406,! cool,9,2,104,0,0,616,281,335,297,52,0,55,0,0,1,0,2,0,0,150,0,0.032791377,10948,359,0,2,0,0,1,0,3,1,0,72,0,0,0,0,9,4,0,0,64,0,18,9,9,18,0,0,0,0,0,0,0,13,0,0,77,10,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,173909.1406,784828.0625
204877.5156,1650369.5,23912,wCkJAzLhCgPt__sb1nz-mH2NLnoGY-S8AxyQoXzj4_s=,433.019165,593.7495728,171751.8906,Moist Cyan Crayon,0,1.965517241,57,0,0,1052,639,413,30,29,0,29,0,0,0,0,0,0,0,94,0,0.046471724,13987,650,30,8,0,2,16,13,1,5,1,40,5,0,0,0,17,6,1,0,277,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,90,7,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,56453.44531,970355.1875
14637.66406,1350026.875,23870,KBqfkZzI0QpQLrHD_2ROeyamINI5U6JL4jlAzXPGPII=,926.218811,926.218811,74386.04688,! HG,0,2.018181818,111,0,0,531,248,283,345,55,0,55,0,0,0,0,0,0,0,146,0,0.027061672,7021,190,14,0,3,1,3,0,0,12,0,54,2,0,0,0,0,0,0,0,74,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,12503.41016,629552.4375
0.356726468,897573.375,23845,ZHPGTaNNzQTwmn_uiKvuhpOQF9PhlChTmsSthw8GOwM=,792.2312012,792.2312012,59946.60547,dudemon,9,1.448717949,113,0,0,578,82,496,79,78,0,80,0,0,0,0,1,1,0,202,0,0.055349576,7552,418,6,0,2,0,0,1,0,31,0,69,5,0,0,0,0,0,0,0,199,0,0,9,0,36,0,0,0,0,0,9,0,21,0,0,67,21,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,18.33886719,533622.75
0,939952.25,23450,NNahHj_KgESxg-x5-glPK8NtlP2VfjI7TCe-PtWdfrs=,405.968689,596.0155029,35489.17188,.Wkey,0,2.189655172,127,0,0,551,266,285,398,58,0,58,0,0,0,0,0,0,0,163,0,0.04272997,8425,360,0,0,5,0,0,0,0,11,0,46,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,79,33,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,379120.2188
6977.874512,2808028,23333,0efM2jYaaCZzB7X3sVpmwRWVu4lS5e-CYot8fYQV7yI=,653.9295044,653.9295044,123305.6406,EmbracingHELL,82,1.456140351,83,0,0,723,388,335,333,57,0,57,0,0,0,0,0,0,0,146,0,0.074619657,8282,618,29,3,0,0,0,0,0,4,0,71,5,0,0,0,0,0,0,0,224,0,48,15,45,43,0,0,0,0,0,9,0,56,31,2,211,60,3,0,0,0,0,0,6,0,0,0,0,22,12,0,0,0,3610.663086,1336632.125
16590.64648,700658.1875,23060,0hXEikIeTJIKwSd1aW3W9c3fdHbK3SbjT7MOFgHZN5s=,455.03302,541.7366333,40806.84375,! psychotic,0,3.578947368,68,0,0,322,83,239,106,19,0,19,0,0,0,0,0,0,0,53,0,0.029937865,5311,159,17,2,0,0,0,1,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,38,4,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,6216.646484,287421.3438
29637.00586,2812936.25,22989,cMgUY76u4apmdf_A6Mf1dHLEhCzsuNouXc-Vw_qE6qo=,390.1325073,458.0274963,77046.09375,SkurdyCat,54,1.328571429,93,0,0,1127,448,679,458,70,0,73,0,0,0,0,3,0,0,201,0,0.005269304,101911,537,3,1,1,0,5,1,2,22,0,76,1,0,0,1,3,0,0,0,259,0,12,39,46,139,0,7,0,3,0,60,0,104,0,0,49,26,0,0,0,0,0,0,0,0,0,0,0,16,25,0,0,0,12595.04492,1157529.875
36421.64844,1068220,22804,nyZWC-qFD_yvFw5S-vQ5B3A71O3W6hqJJJHoBjO-s6I=,289.1359253,298.2807617,65976.15625,[UBN] Craze,0,1.782608696,41,0,0,1205,531,674,142,23,0,25,0,0,0,0,2,0,0,82,0,0.044844989,6935,311,21,4,0,1,2,1,2,10,0,55,2,0,0,0,0,0,0,0,101,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,73,46,2,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,14650.94238,407253.75
77516.29688,644859.3125,22666,djVftXG4V7JSIO3Gel1fqFBF1zT21urmVyKAryihtC4=,912.9405518,912.9405518,43187.8125,Large Crimson,0,3.210526316,122,0,0,260,111,149,433,38,0,39,0,0,0,0,1,0,0,111,0,0.03063148,4244,130,0,1,0,0,0,0,0,5,0,41,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,33693.54688,321328.5313
